2025-10-06 19:33:50,545 | INFO | 🕑 Sleeping 60 sec…
2025-10-06 19:34:51,603 | INFO | 🔍 Scanning 12 open positions: AMCR, CAG, FDS, INVH, JNJ, KVUE, L, PSKY, VLTO, VTRS …
2025-10-06 19:34:51,787 | INFO | └─ AMCR: reason=tp_step_too_small cur_tp=7.95 new_tp=7.9 min_abs=0.05 min_rel=0.001
2025-10-06 19:34:52,725 | INFO | └─ CAG: reason=no_atr_hint_in_atr_mode
2025-10-06 19:34:52,812 | INFO | └─ FDS: reason=no_atr_hint_in_atr_mode
2025-10-06 19:34:52,994 | INFO | └─ INVH: dir=SHORT entry=28.62 live=28.28 delta=0.34 cur_tp=27.97 new_tp=27.899113 capped=False step_type=ATR atr_step=0.15 pct_move=1.188 move_atr=0.7195
2025-10-06 19:34:52,994 | INFO | └─ INVH: reason=cooldown_skip since_sec=190 cooldown_min=5
2025-10-06 19:34:53,082 | INFO | └─ JNJ: reason=no_atr_hint_in_atr_mode
2025-10-06 19:34:53,175 | INFO | └─ KVUE: reason=no_atr_hint_in_atr_mode
2025-10-06 19:34:53,266 | INFO | └─ L: reason=no_atr_hint_in_atr_mode
2025-10-06 19:34:53,446 | INFO | └─ PSKY: reason=unfavorable_or_flat delta=-0.041786
2025-10-06 19:34:53,535 | INFO | └─ VLTO: reason=no_atr_hint_in_atr_mode
2025-10-06 19:34:53,721 | INFO | └─ VTRS: pct_move=0.2461 atr_trigger=0.3 move_atr=0.0995 reason=trigger_not_met
2025-10-06 19:34:53,905 | INFO | └─ WBD: reason=unfavorable_or_flat delta=-0.014286
2025-10-06 19:34:53,993 | INFO | └─ XEL: reason=no_atr_hint_in_atr_mode
2025-10-06 19:34:53,993 | INFO | 📈 Cycle result: extended=0, skipped=12
2025-10-06 19:34:54,085 | INFO | 🕑 Sleeping 60 sec…
2025-10-06 19:35:55,052 | INFO | 🔍 Scanning 12 open positions: AMCR, CAG, FDS, INVH, JNJ, KVUE, L, PSKY, VLTO, VTRS …
2025-10-06 19:35:55,238 | INFO | └─ AMCR: reason=tp_step_too_small cur_tp=7.95 new_tp=7.9 min_abs=0.05 min_rel=0.001
2025-10-06 19:35:56,138 | INFO | └─ CAG: reason=no_atr_hint_in_atr_mode
2025-10-06 19:35:56,227 | INFO | └─ FDS: reason=no_atr_hint_in_atr_mode
2025-10-06 19:35:56,416 | INFO | └─ INVH: dir=SHORT entry=28.62 live=28.29 delta=0.33 cur_tp=27.97 new_tp=27.899113 capped=False step_type=ATR atr_step=0.15 pct_move=1.153 move_atr=0.6983
2025-10-06 19:35:56,418 | INFO | └─ INVH: reason=cooldown_skip since_sec=254 cooldown_min=5
2025-10-06 19:35:56,511 | INFO | └─ JNJ: reason=no_atr_hint_in_atr_mode
2025-10-06 19:35:56,602 | INFO | └─ KVUE: reason=no_atr_hint_in_atr_mode
2025-10-06 19:35:56,693 | INFO | └─ L: reason=no_atr_hint_in_atr_mode
2025-10-06 19:35:56,879 | INFO | └─ PSKY: reason=unfavorable_or_flat delta=-0.041786
2025-10-06 19:35:56,970 | INFO | └─ VLTO: reason=no_atr_hint_in_atr_mode
2025-10-06 19:35:57,153 | INFO | └─ VTRS: pct_move=0.1969 atr_trigger=0.3 move_atr=0.0796 reason=trigger_not_met
2025-10-06 19:35:57,338 | INFO | └─ WBD: reason=unfavorable_or_flat delta=-0.019286
2025-10-06 19:35:57,426 | INFO | └─ XEL: reason=no_atr_hint_in_atr_mode
2025-10-06 19:35:57,427 | INFO | 📈 Cycle result: extended=0, skipped=12
2025-10-06 19:35:57,520 | INFO | 🕑 Sleeping 60 sec…
2025-10-06 19:36:58,495 | INFO | 🔍 Scanning 12 open positions: AMCR, CAG, FDS, INVH, JNJ, KVUE, L, PSKY, VLTO, VTRS …
2025-10-06 19:36:58,683 | INFO | └─ AMCR: reason=tp_step_too_small cur_tp=7.95 new_tp=7.9 min_abs=0.05 min_rel=0.001
2025-10-06 19:36:59,585 | INFO | └─ CAG: reason=no_atr_hint_in_atr_mode
2025-10-06 19:36:59,675 | INFO | └─ FDS: reason=no_atr_hint_in_atr_mode
2025-10-06 19:36:59,865 | INFO | └─ INVH: dir=SHORT entry=28.62 live=28.29 delta=0.33 cur_tp=27.97 new_tp=27.899113 capped=False step_type=ATR atr_step=0.15 pct_move=1.153 move_atr=0.6983
2025-10-06 19:37:00,143 | INFO | ⬆️ Replaced TP for INVH SHORT → 27.89
2025-10-06 19:37:00,233 | INFO | └─ JNJ: reason=no_atr_hint_in_atr_mode
2025-10-06 19:37:00,333 | INFO | └─ KVUE: reason=no_atr_hint_in_atr_mode
2025-10-06 19:37:00,424 | INFO | └─ L: reason=no_atr_hint_in_atr_mode
2025-10-06 19:37:00,607 | INFO | └─ PSKY: reason=unfavorable_or_flat delta=-0.041786
2025-10-06 19:37:00,710 | INFO | └─ VLTO: reason=no_atr_hint_in_atr_mode
2025-10-06 19:37:00,890 | INFO | └─ VTRS: pct_move=0.1969 atr_trigger=0.3 move_atr=0.0796 reason=trigger_not_met
2025-10-06 19:37:01,074 | INFO | └─ WBD: reason=unfavorable_or_flat delta=-0.024286
2025-10-06 19:37:01,164 | INFO | └─ XEL: reason=no_atr_hint_in_atr_mode
2025-10-06 19:37:01,165 | INFO | 📈 Cycle result: extended=1, skipped=11
2025-10-06 19:37:01,259 | INFO | 🕑 Sleeping 60 sec…
2025-10-06 19:38:02,228 | INFO | 🔍 Scanning 12 open positions: AMCR, CAG, FDS, INVH, JNJ, KVUE, L, PSKY, VLTO, VTRS …
2025-10-06 19:38:02,413 | INFO | └─ AMCR: reason=tp_step_too_small cur_tp=7.95 new_tp=7.9 min_abs=0.05 min_rel=0.001
2025-10-06 19:38:03,283 | INFO | └─ CAG: reason=no_atr_hint_in_atr_mode
2025-10-06 19:38:03,374 | INFO | └─ FDS: reason=no_atr_hint_in_atr_mode
2025-10-06 19:38:03,557 | INFO | └─ INVH: dir=SHORT entry=28.62 live=28.29 delta=0.33 cur_tp=27.89 new_tp=27.819113 capped=False step_type=ATR atr_step=0.15 pct_move=1.153 move_atr=0.6983
2025-10-06 19:38:03,558 | INFO | └─ INVH: reason=cooldown_skip since_sec=63 cooldown_min=5
2025-10-06 19:38:03,647 | INFO | └─ JNJ: reason=no_atr_hint_in_atr_mode
2025-10-06 19:38:03,740 | INFO | └─ KVUE: reason=no_atr_hint_in_atr_mode
2025-10-06 19:38:03,828 | INFO | └─ L: reason=no_atr_hint_in_atr_mode
2025-10-06 19:38:04,008 | INFO | └─ PSKY: reason=unfavorable_or_flat delta=-0.071786
2025-10-06 19:38:04,099 | INFO | └─ VLTO: reason=no_atr_hint_in_atr_mode
2025-10-06 19:38:04,283 | INFO | └─ VTRS: pct_move=0.1969 atr_trigger=0.3 move_atr=0.0796 reason=trigger_not_met
2025-10-06 19:38:04,467 | INFO | └─ WBD: reason=unfavorable_or_flat delta=-0.084286
2025-10-06 19:38:04,556 | INFO | └─ XEL: reason=no_atr_hint_in_atr_mode
2025-10-06 19:38:04,557 | INFO | 📈 Cycle result: extended=0, skipped=12
2025-10-06 19:38:04,651 | INFO | 🕑 Sleeping 60 sec…
2025-10-06 19:39:05,646 | INFO | 🔍 Scanning 12 open positions: AMCR, CAG, FDS, INVH, JNJ, KVUE, L, PSKY, VLTO, VTRS …
2025-10-06 19:39:05,852 | INFO | └─ AMCR: reason=tp_step_too_small cur_tp=7.95 new_tp=7.9 min_abs=0.05 min_rel=0.001
2025-10-06 19:39:06,740 | INFO | └─ CAG: reason=no_atr_hint_in_atr_mode
2025-10-06 19:39:06,829 | INFO | └─ FDS: reason=no_atr_hint_in_atr_mode
2025-10-06 19:39:07,012 | INFO | └─ INVH: dir=SHORT entry=28.62 live=28.275 delta=0.345 cur_tp=27.89 new_tp=27.819113 capped=False step_type=ATR atr_step=0.15 pct_move=1.2055 move_atr=0.73
2025-10-06 19:39:07,013 | INFO | └─ INVH: reason=cooldown_skip since_sec=126 cooldown_min=5
2025-10-06 19:39:07,105 | INFO | └─ JNJ: reason=no_atr_hint_in_atr_mode
2025-10-06 19:39:07,209 | INFO | └─ KVUE: reason=no_atr_hint_in_atr_mode
2025-10-06 19:39:07,300 | INFO | └─ L: reason=no_atr_hint_in_atr_mode
2025-10-06 19:39:07,512 | INFO | └─ PSKY: reason=unfavorable_or_flat delta=-0.066786
2025-10-06 19:39:07,603 | INFO | └─ VLTO: reason=no_atr_hint_in_atr_mode
2025-10-06 19:39:07,792 | INFO | └─ VTRS: pct_move=0.0984 atr_trigger=0.3 move_atr=0.0398 reason=trigger_not_met
2025-10-06 19:39:07,981 | INFO | └─ WBD: reason=unfavorable_or_flat delta=-0.064286
2025-10-06 19:39:08,075 | INFO | └─ XEL: reason=no_atr_hint_in_atr_mode
2025-10-06 19:39:08,076 | INFO | 📈 Cycle result: extended=0, skipped=12
2025-10-06 19:39:08,167 | INFO | 🕑 Sleeping 60 sec…
2025-10-06 19:40:09,168 | INFO | 🔍 Scanning 12 open positions: AMCR, CAG, FDS, INVH, JNJ, KVUE, L, PSKY, VLTO, VTRS …
2025-10-06 19:40:09,361 | INFO | └─ AMCR: reason=tp_step_too_small cur_tp=7.95 new_tp=7.9 min_abs=0.05 min_rel=0.001
2025-10-06 19:40:10,247 | INFO | └─ CAG: reason=no_atr_hint_in_atr_mode
2025-10-06 19:40:10,433 | INFO | └─ FDS: reason=no_atr_hint_in_atr_mode
2025-10-06 19:40:10,619 | INFO | └─ INVH: dir=SHORT entry=28.62 live=28.29 delta=0.33 cur_tp=27.89 new_tp=27.819113 capped=False step_type=ATR atr_step=0.15 pct_move=1.153 move_atr=0.6983
2025-10-06 19:40:10,621 | INFO | └─ INVH: reason=cooldown_skip since_sec=190 cooldown_min=5
2025-10-06 19:40:10,713 | INFO | └─ JNJ: reason=no_atr_hint_in_atr_mode
2025-10-06 19:40:10,803 | INFO | └─ KVUE: reason=no_atr_hint_in_atr_mode
2025-10-06 19:40:10,894 | INFO | └─ L: reason=no_atr_hint_in_atr_mode
2025-10-06 19:40:11,082 | INFO | └─ PSKY: reason=unfavorable_or_flat delta=-0.066786
2025-10-06 19:40:11,171 | INFO | └─ VLTO: reason=no_atr_hint_in_atr_mode
2025-10-06 19:40:11,351 | INFO | └─ VTRS: pct_move=0.0984 atr_trigger=0.3 move_atr=0.0398 reason=trigger_not_met
2025-10-06 19:40:11,532 | INFO | └─ WBD: reason=unfavorable_or_flat delta=-0.074286
2025-10-06 19:40:11,621 | INFO | └─ XEL: reason=no_atr_hint_in_atr_mode
2025-10-06 19:40:11,621 | INFO | 📈 Cycle result: extended=0, skipped=12
2025-10-06 19:40:11,712 | INFO | 🕑 Sleeping 60 sec…
2025-10-06 19:41:12,692 | INFO | 🔍 Scanning 12 open positions: AMCR, CAG, FDS, INVH, JNJ, KVUE, L, PSKY, VLTO, VTRS …
2025-10-06 19:41:12,880 | INFO | └─ AMCR: reason=tp_step_too_small cur_tp=7.95 new_tp=7.9 min_abs=0.05 min_rel=0.001
2025-10-06 19:41:13,755 | INFO | └─ CAG: reason=no_atr_hint_in_atr_mode
2025-10-06 19:41:13,844 | INFO | └─ FDS: reason=no_atr_hint_in_atr_mode
2025-10-06 19:41:14,028 | INFO | └─ INVH: dir=SHORT entry=28.62 live=28.29 delta=0.33 cur_tp=27.89 new_tp=27.819113 capped=False step_type=ATR atr_step=0.15 pct_move=1.153 move_atr=0.6983
2025-10-06 19:41:14,029 | INFO | └─ INVH: reason=cooldown_skip since_sec=253 cooldown_min=5
2025-10-06 19:41:14,121 | INFO | └─ JNJ: reason=no_atr_hint_in_atr_mode
2025-10-06 19:41:14,243 | INFO | └─ KVUE: reason=no_atr_hint_in_atr_mode
2025-10-06 19:41:14,334 | INFO | └─ L: reason=no_atr_hint_in_atr_mode
2025-10-06 19:41:14,516 | INFO | └─ PSKY: reason=unfavorable_or_flat delta=-0.066786
2025-10-06 19:41:14,605 | INFO | └─ VLTO: reason=no_atr_hint_in_atr_mode
2025-10-06 19:41:14,807 | INFO | └─ VTRS: pct_move=0.0984 atr_trigger=0.3 move_atr=0.0398 reason=trigger_not_met
2025-10-06 19:41:14,994 | INFO | └─ WBD: reason=unfavorable_or_flat delta=-0.094286
2025-10-06 19:41:15,083 | INFO | └─ XEL: reason=no_atr_hint_in_atr_mode
2025-10-06 19:41:15,084 | INFO | 📈 Cycle result: extended=0, skipped=12
2025-10-06 19:41:15,178 | INFO | 🕑 Sleeping 60 sec…
2025-10-06 19:42:16,190 | INFO | 🔍 Scanning 12 open positions: AMCR, CAG, FDS, INVH, JNJ, KVUE, L, PSKY, VLTO, VTRS …
2025-10-06 19:42:16,374 | INFO | └─ AMCR: reason=tp_step_too_small cur_tp=7.95 new_tp=7.9 min_abs=0.05 min_rel=0.001
2025-10-06 19:42:17,288 | INFO | └─ CAG: reason=no_atr_hint_in_atr_mode
2025-10-06 19:42:17,377 | INFO | └─ FDS: reason=no_atr_hint_in_atr_mode
2025-10-06 19:42:17,564 | INFO | └─ INVH: dir=SHORT entry=28.62 live=28.29 delta=0.33 cur_tp=27.89 new_tp=27.819113 capped=False step_type=ATR atr_step=0.15 pct_move=1.153 move_atr=0.6983
2025-10-06 19:42:17,838 | INFO | ⬆️ Replaced TP for INVH SHORT → 27.81
2025-10-06 19:42:17,927 | INFO | └─ JNJ: reason=no_atr_hint_in_atr_mode
2025-10-06 19:42:18,015 | INFO | └─ KVUE: reason=no_atr_hint_in_atr_mode
2025-10-06 19:42:18,105 | INFO | └─ L: reason=no_atr_hint_in_atr_mode
2025-10-06 19:42:18,290 | INFO | └─ PSKY: reason=unfavorable_or_flat delta=-0.026786
2025-10-06 19:42:18,383 | INFO | └─ VLTO: reason=no_atr_hint_in_atr_mode
2025-10-06 19:42:18,575 | INFO | └─ VTRS: pct_move=0.0984 atr_trigger=0.3 move_atr=0.0398 reason=trigger_not_met
2025-10-06 19:42:18,764 | INFO | └─ WBD: reason=unfavorable_or_flat delta=-0.094286
2025-10-06 19:42:18,859 | INFO | └─ XEL: reason=no_atr_hint_in_atr_mode
2025-10-06 19:42:18,861 | INFO | 📈 Cycle result: extended=1, skipped=11
2025-10-06 19:42:18,957 | INFO | 🕑 Sleeping 60 sec…
