time,run_dir,ticker_file,symbol,action,dollars,est_price,qty,sl_price,tp_price,parent_order_id,tp_order_id,sl_order_id,parent_status,tp_status,sl_status,init_tp,init_sl
2025-10-13T14:32:01,run_20251013_142202,COST,COST,LONG,1860.02,929.55,2,919.37,950.88,7f2f90e7-bbb0-4691-83f3-5d8919291e53,b86b208a-e816-4734-85eb-57095c41d3ff,9ae23942-dbfb-453b-84a6-f0921e81c3a9,pending_new,held,held,950.88,919.37
2025-10-13T14:32:01,run_20251013_142202,TDG,TDG,LONG,2555.98,1276.15,2,1258.59,1312.95,f3e73f30-e0ef-47b8-81d6-3b5e1c52ba38,57c18870-9f7a-4e7e-ac7d-3a2edc997eba,35704351-2a57-4fe7-a2d6-4d32493d53ef,pending_new,held,held,1312.95,1258.59
2025-10-13T14:32:02,run_20251013_142202,GWW,GWW,LONG,947.56,942.21,1,928.79,970.33,d73425dc-b109-4ce6-bd91-1b53475bfad6,52e6624e-6549-49e2-9f21-113e170c6955,7e727e0b-89a2-4d53-9eb5-bda0ff9f1502,pending_new,held,held,970.33,928.79
2025-10-13T14:32:02,run_20251013_142202,AZO,AZO,LONG,4075.31,4066.29,1,3996.5,4212.55,ed0be273-49c6-407b-8444-6fc86258acbf,b5923a98-560f-4838-bbe9-802cf0ada75e,fcf9a158-0688-4167-bbb7-99655dd5d082,pending_new,held,held,4212.55,3996.5
2025-10-13T14:32:03,run_20251013_142202,F,F,SHORT,1061.13,11.56,91,11.79,11.08,20e7712a-1c8b-4a94-9fba-c2f2a915bf19,3193c4ae-4108-4903-86f1-49d19159c2a7,74278e87-3f18-4a37-8fda-52da21c22410,pending_new,held,held,11.08,11.79
2025-10-13T14:32:03,run_20251013_142202,HPQ,HPQ,SHORT,1047.55,26.23,39,26.74,25.15,f6a43c77-1c28-498f-8e00-7d421ce1699a,bb3dd55f-6f10-4665-a131-356ddcc885a1,8fd69e57-3e31-4538-b030-52372e9c6856,pending_new,held,held,25.15,26.74
2025-10-13T14:32:04,run_20251013_142202,PSKY,PSKY,SHORT,527.0,17.32,30,18.0,15.89,b6f67d46-fa37-46da-9224-69ec7b5cfcf5,f8775c97-d3fb-4b6e-b709-ebda2ac5034e,f96364f9-2510-4e23-8476-bf78cd187192,pending_new,held,held,15.89,18.0
